budget,original_language,popularity,revenue,vote_average
3310,7700000,fr,3.363973,0,6.6
3311,6500000,en,29.01153,24793509,7.1
3312,10200000,en,20.745052,35619521,5.6
3313,7500000,en,16.990308,26096852,6.8
3314,10284523,en,4.820166,11588205,5.7
3315,7500000,en,2.226412,0,5.8
3316,6500000,en,8.526635,12633747,6.8
3317,7500000,en,1.369528,4245870,4.5
3318,0,en,1.82184,0,4.0
3319,7500000,en,0.571663,3347647,6.1
3320,8000000,en,14.652342,10848783,5.7
3321,0,en,1.71729,0,5.2
3322,0,fr,0.024186,0,7.0
3323,7500000,en,8.859657,0,6.2
3324,7500000,en,0.086731,0,5.8
3325,8000000,en,7.802245,5634828,6.2
3326,12500000,en,1.589693,0,6.4
3327,0,hi,0.553752,0,6.0
3328,7300000,fr,24.281951,0,7.7
3329,0,en,9.983004,0,5.6
3330,7500000,de,25.281197,19000000,7.5
3331,7000000,en,38.150787,1333124,6.4
3332,7300000,en,16.829837,10329747,6.7
3333,0,en,1.288173,2400000,4.4
3334,7500000,en,19.782725,231411584,7.0
3335,7500000,en,4.943588,0,5.5
3336,7200000,en,34.634181,116019547,6.3
3337,6000000,en,143.659698,245066411,8.4
3338,4000000,en,18.422323,92921203,6.1
3339,7500000,en,45.610993,60722734,7.2
3340,7000000,en,17.681707,116700000,7.1
3341,7000000,en,35.897151,167221571,6.1
3342,0,en,11.199544,0,4.9
3343,7000000,en,30.465138,161777836,6.4
3344,7000000,en,5.675535,0,6.5
3345,0,en,29.173266,55447968,6.7
3346,6600000,en,4.492455,37710610,6.0
3347,7000000,en,17.717681,54600000,6.8
3348,7000000,en,17.434862,49084830,6.8
3349,7000000,en,25.511217,25405445,6.8
3350,9000000,en,12.268143,25000000,6.6
3351,7000000,en,30.214716,97572000,6.3
3352,7000000,en,6.872784,20256975,4.9
3353,0,en,23.413188,0,6.8
3354,0,en,1.830306,21268532,7.5
3355,7000000,en,14.741589,36433975,4.4
3356,7000000,en,5.500324,14702438,6.3
3357,0,en,16.754452,0,6.6
3358,700000,en,29.761163,17986781,7.2
3359,7000000,en,2.772178,14011454,6.2
3360,7000000,en,19.301432,16829545,6.0
3361,0,en,0.000372,0,4.0
3362,7000000,en,23.612409,31430334,6.6
3363,7500000,en,6.557643,0,6.5
3364,7000000,en,9.887662,0,5.8
3365,7000000,en,8.079046,14618727,7.0
3366,7000000,en,21.626288,0,7.3
3367,7000000,en,14.672151,8373585,7.0
3368,7000000,en,2.627232,7292175,5.6
3369,7000000,en,12.150871,0,6.5
3370,0,en,2.128211,0,6.8
3371,0,en,2.881239,0,3.8
3372,7,en,4.857028,5,5.7
3373,7000000,en,2.206097,4720371,6.7
3374,7000000,hi,3.721858,29385320,7.4
3375,7000000,en,5.091253,0,6.4
3376,7000000,en,15.212569,0,6.1
3377,0,en,0.838938,0,6.4
3378,7000000,en,7.051521,2062066,6.1
3379,7000000,en,11.400229,0,6.2
3380,7000000,en,21.276864,6038942,7.4
3381,0,en,1.799504,0,5.8
3382,7000000,en,2.932784,0,5.0
3383,7000000,en,2.550045,1246141,4.5
3384,7000000,en,5.517597,0,6.7
3385,0,en,3.829937,0,6.2
3386,0,fr,8.893676,0,7.1
3387,8000000,en,9.590373,0,6.0
3388,7000000,en,7.155519,1429299,5.7
3389,0,en,0.587276,0,2.7
3390,7000000,en,13.635828,382946,6.7
3391,0,en,10.416332,523511,5.8
3392,3500000,en,5.038953,0,6.2
3393,7000000,en,1.498245,0,7.7
3394,7000000,en,8.184588,573335,7.1
3395,7000000,en,2.26778,453079,5.9
3396,7000000,ru,3.120016,1310673,6.7
3397,7000000,en,8.207425,46488,6.0
3398,0,en,2.356244,0,6.3
3399,6000000,en,34.917447,30471,7.2
3400,0,cn,0.542814,0,5.8
3401,7000000,en,5.060656,0,5.0
3402,7000000,ru,5.33861,12400000,5.1
3403,0,en,1.874783,0,6.5
3404,0,en,14.574995,41410568,7.0
3405,7000000,en,8.591387,8900000,6.9
3406,6900000,en,26.181753,7993039,7.4
3407,0,en,21.01755,7000000,6.1
3408,0,en,3.139294,0,6.8
3409,7000000,en,6.665164,0,5.8
3410,0,de,2.832628,0,6.3
3411,0,en,3.528643,0,6.7
3412,6800000,en,4.665309,0,6.1
3413,6900000,en,25.613197,44287131,5.6
3414,6800000,fr,21.285206,7103838,7.9
3415,0,it,4.240495,0,5.8
3416,0,en,3.810943,0,5.1
3417,4000000,pt,23.604936,0,7.8
3418,6500000,en,60.225219,255273813,5.6
3419,7,en,0.050456,7,5.2
3420,6500000,en,17.705671,57504069,7.4
3421,6500000,en,6.847099,54215416,6.8
3422,0,en,8.067702,0,6.3
3423,6500000,en,11.208769,31899000,6.8
3424,6500000,en,2.163683,0,6.2
3425,6500000,en,11.142389,28451622,7.0
3426,6500000,en,11.885221,13368437,5.1
3427,6500000,en,12.524953,12376563,7.0
3428,0,en,1.537859,10,4.1
3429,0,de,3.481517,0,7.0
3430,6500000,en,40.688426,17693675,7.0
3431,6500000,en,24.0034,11850214,7.0
3432,6500000,en,2.639106,2025032,8.0
3433,6500000,en,16.574756,2401510,6.5
3434,6500000,en,5.483531,1548955,6.8
3435,0,en,1.068819,0,7.0
3436,6500000,en,8.432401,1521261,7.1
3437,6500000,en,2.074295,0,6.0
3438,0,en,11.357474,8159508,7.5
3439,6400000,en,74.234793,78371200,7.3
3440,4800000,de,11.086001,79384880,7.4
3441,10000000,en,13.409125,0,7.2
3442,4000000,en,14.961629,14237000,7.3
3443,6000000,en,16.139771,2122561,6.8
3444,6000000,en,67.608041,181813770,7.2
3445,6000000,en,49.802914,138530565,7.5
3446,6000000,en,16.20985,119114517,6.8
3447,6000000,en,24.499996,102308889,7.4
3448,6000000,en,59.961523,102272727,7.4
3449,6000000,en,12.541983,0,7.4
3450,6000000,en,23.431117,43656822,7.0
3451,6000000,en,15.929648,39846344,6.6
3452,0,en,3.029944,0,6.5
3453,6000000,en,5.537646,25059640,7.1
3454,6000000,en,64.025031,23341568,8.1
3455,8000000,en,12.654051,22168359,5.5
3456,5000000,en,35.108498,38275483,5.9
3457,6000000,en,40.196514,44703995,7.3
3458,6000000,en,7.60445,20400000,6.2
3459,0,en,10.982255,0,6.7
3460,6000000,en,24.351305,50244700,6.9
3461,0,en,3.159574,0,6.2
3462,6000000,en,12.601677,18197398,4.4
3463,12716953,cn,7.077505,18814720,6.3
3464,6000000,en,4.053017,18750246,6.6
3465,0,en,6.379933,0,5.9
3466,6000000,en,15.639016,58000000,6.5
3467,6000000,en,3.89204,12000000,5.4
3468,6000000,en,26.286954,48027970,7.4
3469,5000000,en,8.008844,11642254,5.2
3470,5000000,en,12.68514,9206470,6.5
3471,6000000,en,0.041651,7518876,8.0
3472,0,en,8.483531,0,6.6
3473,6000000,en,3.561198,6852450,6.1
3474,6000000,en,14.988746,13231461,6.4
3475,0,en,5.754416,0,5.5
3476,6000000,en,6.497285,6670712,6.9
3477,6000000,en,19.411141,19560274,6.8
3478,7000000,en,7.034618,6230276,4.8
3479,6000000,en,26.218912,10409377,7.1
3480,0,en,4.647547,0,6.6
3481,0,en,9.371534,0,5.4
3482,5500000,en,15.015271,5483299,6.4
3483,6000000,en,5.696491,4398989,5.5
3484,0,en,4.25422,0,7.4
3485,6000000,en,5.411243,3283371,6.9
3486,0,en,1.273773,0,6.2
3487,6000000,en,6.27257,2944752,6.6
3488,6000000,en,4.148253,2025238,6.0
3489,0,en,1.369649,0,5.7
3490,6244087,en,14.970654,638641,7.6
3491,6000000,en,7.161051,2899975,6.2
3492,6000000,en,12.434688,0,6.6
3493,0,en,2.507912,0,7.2
3494,6000000,en,1.478505,869325,4.6
3495,6000000,en,0.215464,399611,4.7
3496,0,fr,1.229667,0,5.7
3497,6000000,en,6.903186,0,6.2
3498,134005,en,2.260315,1332231,5.3
3499,6000000,en,3.427061,0,5.9
3500,0,en,0.669169,0,6.5
3501,0,en,6.077735,0,6.3
3502,6000000,en,2.404626,69497,4.7
3503,0,en,0.475748,25,8.0
3504,6000000,en,15.048067,0,6.8
3505,0,en,1.734764,0,5.4
3506,0,en,1.496454,0,5.4
3507,12000000,en,10.19041,66351,5.6
3508,6000000,en,12.099486,0,6.3
3509,6000000,en,4.957014,0,5.2
3510,0,en,2.135689,0,7.6
3511,5952000,en,18.119265,2120439,7.1
3512,5300000,fr,13.034602,3897799,7.0
3513,6000000,en,6.349218,32251,5.5
3514,4000000,nl,5.013575,530048,6.8
3515,0,en,4.448353,0,4.9
3516,5800000,en,4.49029,6800000,7.2
3517,0,en,2.204138,0,5.5
3518,6000000,th,11.81832,27165581,6.8
3519,0,en,0.356495,0,10.0
3520,3500159,en,22.054546,76578641,6.2
3521,0,en,4.245123,0,6.0
3522,5800000,en,3.201886,7000000,4.2
3523,0,en,0.114342,126,4.7
3524,5600000,es,22.341462,18469680,6.4
3525,0,en,0.305922,531826,3.9
3526,5500000,en,28.500913,159616327,7.9
3527,5500000,en,10.439971,58972904,6.8
3528,0,en,3.784535,0,6.4
3529,0,en,10.396305,0,7.3
3530,6000000,en,33.296684,0,5.9
3531,5500000,en,19.127239,15700000,7.4
3532,7000000,en,14.072941,0,7.1
3533,0,en,2.714043,0,6.2
3534,5500000,en,2.141143,4865000,3.3
3535,0,fr,20.982455,0,7.5
3536,4361898,en,2.080741,3031801,5.6
3537,5000000,en,7.79068,2466444,6.2
3538,6500000,en,15.580335,37295445,7.6
3539,0,en,5.336243,0,4.8
3540,3850000,fr,10.787322,0,6.8
3541,0,fr,32.476098,792,7.1
3542,5500000,ja,3.21392,0,5.4
3543,2200000,hi,5.206967,11502151,7.2
3544,0,en,1.5846,0,6.2
3545,8000000,en,3.653305,0,5.6
3546,0,en,3.865122,0,4.9
3547,0,en,1.391958,0,7.3
3548,0,en,20.821846,15699707,7.1
3549,0,en,9.451228,0,6.0
3550,0,en,1.688495,0,7.3
3551,5500000,en,5.033065,5000000,5.9
3552,5100000,en,5.934016,0,7.2
3553,0,hi,0.075817,0,5.4
3554,5000000,en,48.375848,0,6.5
3555,4000000,en,42.187986,152925093,6.3
3556,15000000,en,53.698683,108286421,6.8
3557,5000000,en,14.752587,64282312,6.1
3558,4900000,en,48.170508,44107032,6.3
3559,5000000,en,29.15813,205703818,5.9
3560,5000000,en,56.30466,103590271,4.9
3561,5000000,en,17.304055,44793222,6.5
3562,5500000,es,9.59729,99067206,7.5
3563,5000000,en,20.326337,142817992,5.2
3564,4100000,en,4.028875,36000000,6.4
3565,5000000,en,6.470766,41833347,6.7
3566,11000000,en,16.856231,34872033,5.1
3567,8000000,en,19.683187,60378584,7.0
3568,5000000,en,9.358197,28200000,6.8
3569,5000000,en,19.984477,86362372,5.2
3570,5000000,en,30.271066,26010864,7.9
3571,5000000,en,59.454473,55198285,7.9
3572,3300000,en,20.304235,64110728,5.1
3573,9000000,en,60.715151,39723096,8.1
3574,5000000,en,35.871248,44030246,6.3
3575,5000000,en,18.077963,26888376,6.9
3576,5000000,en,20.428237,110000000,7.4
3577,4600000,en,32.14444,23198652,7.1
3578,0,en,3.673566,0,4.7
3579,3500000,en,3.656491,20659423,6.8
3580,0,en,1.88484,0,5.4
3581,5000000,en,4.227807,0,6.1
3582,0,en,3.102862,0,6.5
3583,10000000,en,15.688439,17273593,5.9
3584,5000000,en,22.9951,24804129,7.1
3585,0,en,5.769822,0,6.4
3586,5000000,en,26.510558,40100000,6.1
3587,0,en,7.544515,0,5.4
3588,0,en,1.126941,0,6.1
3589,5000000,en,35.307577,43884652,7.5
3590,5000000,en,4.079111,15000000,6.0
3591,5000000,en,7.058868,19905359,6.4
3592,5000000,en,12.904615,14000000,4.8
3593,5000000,en,18.115566,368744044,6.2
3594,5000000,en,62.554173,31724284,5.0
3595,5000000,en,9.483717,15116634,5.0
3596,5000000,es,16.890285,33616692,7.3
3597,4000000,en,49.12486,30039392,7.5
3598,0,en,8.309894,0,4.3
3599,5000000,en,5.960149,13269963,6.9
3600,5000000,en,9.302349,17768757,5.9
3601,5000000,en,8.190888,0,5.8
3602,0,en,5.87193,0,6.9
3603,5000000,en,8.452666,12232628,5.5
3604,5000000,en,17.028252,25562924,5.0
3605,5000000,en,19.336367,16174377,6.5
3606,5000000,en,38.006982,54418872,6.7
3607,0,en,6.377523,14056528,6.0
3608,5000000,en,0.835617,12200000,5.4
3609,20000000,en,14.947588,21164799,4.3
3610,0,en,5.1299,0,6.3
3611,4,en,1.199451,25,6.2
3612,0,en,3.810827,0,5.2
3613,5500000,en,3.7387,0,6.2
3614,0,en,9.85123,0,6.3
3615,8000000,fr,3.03091,3432342,6.7
3616,0,en,3.199904,0,6.6
3617,5000000,en,2.739307,0,4.9
3618,5000000,en,5.348446,7230000,6.4
3619,5000000,en,4.070044,0,6.7
3620,0,en,9.974681,6538177,6.6
3621,5000000,en,6.308298,0,6.5
3622,5000000,it,49.333137,5321508,8.1
3623,5000000,en,4.149628,5476060,6.3
3624,5000000,en,46.114184,9760104,7.6
3625,0,en,3.562563,0,5.2
3626,5000000,en,4.498368,4074023,5.9
3627,5000000,en,7.673124,3263585,6.8
3628,4000000,fr,4.992475,41424067,6.5
3629,5000000,en,6.174435,4040588,6.6
3630,0,en,0.805312,0,4.6
3631,5000000,en,8.753409,3049135,7.0
3632,5000000,en,3.943706,4842699,5.4
3633,5000000,en,9.169411,2614773,6.0
3634,5000000,en,2.732031,1980338,6.0
3635,5000000,en,35.252056,8203235,7.3
3636,5000000,en,6.063868,0,5.7
3637,5000000,en,21.343093,2450846,6.6
3638,5000000,en,10.095184,5129058,6.9
3639,5000000,en,4.129165,742898,5.9
3640,5000000,en,30.001024,3220371,6.7
3641,5000000,en,6.759235,0,5.8
3642,5000000,en,1.731035,846704,3.9
3643,7000000,en,11.700578,560069,6.8
3644,6000000,en,2.388683,0,5.6
3645,0,hi,0.080704,0,6.0
3646,0,en,0.888986,0,6.6
3647,0,en,0.679351,0,6.5
3648,5000000,en,19.940245,5476793,7.3
3649,0,en,1.286991,0,6.2
3650,0,en,0.042442,0,6.6
3651,0,en,1.116206,0,5.5
3652,5000000,en,3.05434,0,4.7
3653,5000000,en,38.94708,98450062,6.0
3654,5000000,en,3.792015,782102,6.2
3655,0,de,0.219799,0,3.8
3656,5000000,en,7.794,0,4.2
3657,5000000,es,9.136965,0,7.0
3658,0,en,8.39685,0,6.3
3659,0,en,7.864905,0,5.8
3660,0,en,1.963219,0,3.2
3661,0,en,1.546169,0,7.0
3662,5000000,en,10.619574,0,7.4
3663,5000000,en,0.999655,0,3.0
3664,0,en,1.985243,0,6.1
3665,0,en,0.102003,0,5.0
3666,15000000,en,10.48009,0,4.5
3667,0,en,1.136568,0,4.1
3668,5000000,en,11.095219,0,6.4
3669,0,en,0.40703,0,0.0
3670,0,en,0.028756,0,0.0
3671,5000000,en,8.618793,0,4.7
3672,0,en,2.394613,0,3.5
3673,0,cs,2.387463,0,7.0
3674,5000000,de,5.461487,17872796,7.1
3675,1000000,en,14.805264,24475416,7.4
3676,4798235,en,25.30216,209696,6.3
3677,4800000,en,38.83192,80578934,5.7
3678,0,en,3.500741,0,6.2
3679,5000000,en,19.807295,3099314,7.1
3680,0,en,1.435742,0,6.3
3681,0,en,7.667888,0,6.3
3682,5000000,en,8.496364,0,5.5
3683,4700000,en,9.617777,8025872,5.9
3684,4638783,en,4.495256,11000000,7.2
3685,4800000,en,35.754865,10337387,5.6
3686,0,fr,0.20323,0,4.8
3687,4,en,0.28076,0,4.6
3688,0,en,3.11319,0,7.0
3689,0,en,0.137535,0,1.0
3690,4600000,fr,6.368933,0,7.3
3691,4700000,en,0.217538,0,5.6
3692,4600000,en,3.531877,0,5.7
3693,0,en,0.706355,0,5.9
3694,4500000,en,15.002502,146198896,6.5
3695,4500000,en,22.585384,58853106,5.8
3696,6000000,en,29.834065,254700832,6.6
3697,4500000,en,20.403344,27092880,7.0
3698,4500000,en,5.224593,10400000,6.9
3699,15000000,en,30.196039,13060843,7.2
3700,4500000,en,15.359952,7011317,6.9
3701,4500000,en,11.573034,7390108,7.9
3702,0,en,1.847822,0,6.2
3703,0,es,0.425551,0,6.8
3704,4500000,en,3.819796,0,7.0
3705,5000000,en,10.274542,10429707,5.5
3706,6000000,en,61.210016,1270522,7.7
3707,0,en,0.177356,0,6.1
3708,4500000,nl,0.011697,0,7.7
3709,2000000,en,6.249262,0,6.6
3710,4500000,en,3.108881,744816,6.3
3711,0,ko,17.074843,23803308,7.4
3712,0,fr,0.774442,0,6.2
3713,0,en,8.816995,0,6.0
3714,4500000,cn,8.48639,0,7.0
3715,0,en,5.223096,623528,6.6
3716,0,sv,7.759215,0,7.7
3717,4500000,en,14.570359,3606395,5.4
3718,0,en,0.371337,0,5.3
3719,3000000,en,127.525581,108981275,8.2
3720,4400000,en,3.898737,0,6.9
3721,0,en,7.315935,0,6.7
3722,4500000,hi,2.551559,32000000,7.3
3723,0,en,8.772574,0,8.2
3724,0,en,6.988357,0,5.5
3725,3730500,en,6.938854,6294161,5.7
3726,5000000,en,11.21273,0,7.0
3727,0,sv,7.217328,0,6.5
3728,8000000,en,12.439495,41400000,7.1
3729,3250000,en,2.126139,0,6.6
3730,0,de,10.142218,0,5.9
3731,4200000,en,16.536374,0,6.1
3732,0,en,0.933891,0,6.9
3733,4200000,ru,12.540624,32000000,6.3
3734,3705538,en,8.839651,62548947,6.9
3735,4000000,en,12.891276,125728258,6.1
3736,4000000,en,10.789912,0,4.6
3737,114000,en,25.666029,30000000,7.5
3738,4000000,en,45.66662,119723856,7.3
3739,4000000,en,35.892034,38251425,7.8
3740,4000000,en,8.988455,36000000,6.6
3741,4000000,en,14.042041,44909486,6.5
3742,4000000,en,40.016306,187112,5.2
3743,3600000,en,22.030517,49800000,7.1
3744,4500000,en,2.503612,0,4.8
3745,4000000,en,4.117968,0,6.9
3746,4000000,en,24.161735,52425855,4.1
3747,4000000,en,1.379354,14400000,6.4
3748,3500000,en,15.338211,34705850,6.5
3749,4000000,en,29.852608,13008928,7.1
3750,4000000,en,35.061467,11744471,7.8
3751,0,en,7.288352,10000000,5.8
3752,5000000,en,10.605752,15179302,4.4
3753,4000000,en,43.40352,44349000,7.5
3754,4000000,en,17.229537,31584901,6.4
3755,7000000,en,2.453459,10229331,5.3
3756,6000000,en,1.433692,9000000,5.9
3757,32000000,en,9.976428,0,6.7
3758,4000000,en,2.930058,8200000,6.8
3759,0,en,7.173059,0,5.5
3760,0,en,1.735462,0,4.8
3761,0,es,29.071955,44000000,7.1
3762,0,en,18.428909,0,5.4
3763,4000000,en,11.387335,0,6.3
3764,4000000,en,5.975604,6000000,6.1
3765,4000000,en,4.59841,4630045,5.5
3766,4000000,en,22.87623,4300000,6.5
3767,4000000,en,19.107285,9304609,6.7
3768,0,en,0.456485,0,3.3
3769,4000000,en,4.541908,3468572,6.7
3770,0,en,4.348416,0,7.3
3771,0,en,3.347885,0,5.4
3772,4000000,en,6.091951,2426851,6.2
3773,0,en,4.757625,1919197,6.1
3774,4000000,en,12.062371,1104682,5.9
3775,4000000,en,7.758188,866999,6.6
3776,4000000,en,12.781973,0,8.0
3777,0,en,1.631993,0,5.1
3778,0,en,12.690224,1406224,6.5
3779,0,en,8.516229,0,5.5
3780,0,en,5.90259,0,6.5
3781,4000000,en,2.866934,0,5.2
3782,0,en,9.140936,641100,6.9
3783,4000000,en,22.987897,2365467,6.5
3784,3000000,en,1.204941,302204,7.0
3785,1300000,en,7.605291,354704,6.7
3786,1500000,en,2.855963,0,6.0
3787,0,en,0.502396,0,5.8
3788,4000000,en,1.771584,0,8.1
3789,9500000,en,21.230737,120000,6.6
3790,0,en,0.068246,0,6.0
3791,0,en,0.541652,0,4.5
3792,16000000,en,18.790221,318982,6.1
3793,4000000,en,0.409089,0,4.2
3794,4000000,es,3.663108,146402,7.1
3795,650000,en,12.496261,33245,6.2
3796,0,en,0.596889,0,6.7
3797,0,pt,2.611364,0,6.4
3798,4000000,en,3.238466,355688,6.2
3799,4000000,en,8.30723,25345000,6.2
3800,0,en,3.408955,0,5.8
3801,0,ru,1.876621,4037782,7.3
3802,0,en,1.807571,0,7.1
3803,0,en,6.783053,0,5.2
3804,3950000,en,8.484123,8000000,6.1
3805,4000000,en,0.936232,0,5.7
3806,4000000,en,12.822534,0,4.5
3807,0,en,4.989985,0,6.6
3808,4000000,en,1.390659,0,4.1
3809,4000000,en,1.923514,0,5.2
3810,0,en,4.118612,0,4.4
3811,3900000,en,9.541688,28350000,7.5
3812,3800000,en,17.234745,23689877,7.7
3813,4000000,en,48.98255,400176459,7.7
3814,0,en,1.972668,0,6.5
3815,3800000,en,3.490215,14873,6.2
3816,3768785,en,1.726175,8000000,7.3
3817,967686,en,20.544999,4270000,7.0
3818,0,pt,0.389471,0,6.7
3819,3500000,en,8.45342,44462,6.5
3820,3700000,en,0.90522,2956000,6.6
3821,3800000,en,2.201678,0,6.0
3822,4000000,en,3.771652,13401952,6.6
3823,3600000,en,21.119209,44785053,7.4
3824,3500000,en,17.002623,257850122,6.8
3825,3500000,en,46.116885,83453539,7.1
3826,5000000,en,1.398981,0,5.3
3827,3500000,en,25.5748,28215918,7.0
3828,3500000,en,3.418871,27900000,7.2
3829,3500000,en,10.729884,14000000,5.9
3830,3716946,en,2.676535,5000000,6.9
3831,3500000,en,7.821438,13007551,7.4
3832,3500000,en,3.281509,12800000,7.4
3833,3500000,en,2.938973,12000000,6.2
3834,3500000,en,10.219942,12600000,7.1
3835,3500000,en,50.319662,40423945,6.3
3836,0,en,0.593068,0,5.4
3837,3500000,en,8.406025,9482579,5.7
3838,10000000,en,5.588652,6451628,6.8
3839,2000000,es,25.894065,33965843,7.8
3840,0,en,3.280081,0,4.8
3841,3600000,en,35.674774,5923044,7.6
3842,0,en,3.115754,0,5.4
3843,1000000,en,20.466433,0,3.8
3844,0,es,0.015597,0,5.4
3845,3500000,nb,12.982319,4159678,6.7
3846,0,en,0.595136,0,5.8
3847,3500000,en,3.643608,113783,6.7
3848,3500000,en,6.396936,0,5.6
3849,0,en,0.909067,0,2.9
3850,3500000,en,1.348114,0,5.2
3851,0,en,0.964802,0,2.0
3852,0,en,0.042346,0,0.0
3853,3500000,en,1.271621,0,4.6
3854,3500000,en,25.891466,0,7.9
3855,3500000,en,1.618138,0,0.0
3856,3500000,en,4.304341,0,3.3
3857,3500000,en,3.158056,0,5.3
3858,0,en,3.230779,0,5.0
3859,3440000,en,1.913302,0,3.6
3860,3400000,en,5.690619,31063038,6.5
3861,8000000,fr,17.537154,127392239,6.9
3862,3500000,en,26.259389,19504039,6.7
3863,0,en,1.419431,0,6.2
3864,3000000,en,11.637458,3830137,6.0
3865,3300000,en,192.528841,13092000,8.3
3866,3300000,pt,44.356711,30641770,8.1
3867,600000,en,4.859873,4000000,6.8
3868,3400000,en,6.723057,0,6.8
3869,0,en,3.069605,0,6.4
3870,3800000,da,21.826888,16800000,7.9
3871,0,en,15.128316,19294144,7.4
3872,0,en,1.814802,0,6.7
3873,4300000,en,5.643023,0,6.2
3874,3300000,en,2.964785,45000,4.1
3875,2000000,en,0.11615,7,8.0
3876,0,fr,13.437038,28814580,6.8
3877,3200000,en,26.180367,33395426,7.5
3878,3200000,en,11.735287,8000000,7.4
3879,0,en,8.308442,2277396,6.9
3880,0,es,3.027892,0,6.9
3881,3200000,en,11.933449,5332926,6.8
3882,0,en,8.825113,658573,6.1
3883,2700000,en,17.332585,141000000,7.0
3884,2500000,en,47.812466,124881062,7.2
3885,2400000,en,11.753553,0,5.7
3886,3180000,en,42.868495,9644124,8.0
3887,4000000,en,63.513324,16491080,7.8
3888,0,en,1.918959,0,6.3
3889,3000000,en,22.789649,177512032,5.7
3890,0,en,5.735912,0,7.4
3891,4000000,en,11.414843,35564473,7.3
3892,0,zh,6.017273,0,6.9
3893,3000000,en,21.607228,29999213,5.7
3894,3000000,en,7.961559,20966644,6.9
3895,3000000,en,54.403033,89328627,6.0
3896,3000000,en,41.045084,77712439,6.7
3897,3000000,en,0.295226,19184015,5.0
3898,3000000,en,16.553594,17570324,7.6
3899,3000000,en,24.393296,18999718,6.2
3900,3000000,en,11.241802,23144499,5.3
3901,16000000,ja,9.18885,68411275,5.9
3902,3000000,en,11.158167,19472057,5.7
3903,3000000,en,23.109959,33300000,7.7
3904,3000000,en,1.586598,15369573,4.7
3905,2000000,en,3.832858,7900000,6.7
3906,3000000,en,22.889294,25000000,8.1
3907,3000000,en,10.341982,15938065,4.2
3908,3000000,en,7.924982,13000000,6.4
3909,3000000,en,1.697846,11718595,6.4
3910,0,en,14.936661,229094,6.6
3911,3000000,en,0.720091,0,7.0
3912,0,en,2.747402,0,5.3
3913,3000000,en,6.734965,10400000,7.3
3914,3000000,en,13.338539,10000000,7.6
3915,0,en,0.185373,9016377,4.5
3916,3000000,en,5.344815,9012000,7.3
3917,0,en,0.982624,0,3.7
3918,3000000,en,23.299907,11176469,7.4
3919,0,en,4.103764,0,3.8
3920,3000000,en,5.003615,7282851,6.3
3921,3000000,en,0.019984,6804016,5.0
3922,0,en,1.026243,0,5.8
3923,0,en,2.787375,10422387,6.8
3924,3800000,en,3.667372,28200000,6.5
3925,3000000,en,2.144354,0,3.1
3926,3000000,en,3.937939,4109095,5.7
3927,3000000,en,5.325156,0,6.0
3928,3000000,en,23.981601,4000000,7.4
3929,0,en,3.107149,0,5.2
3930,0,en,5.016607,0,5.4
3931,0,en,13.857194,0,7.6
3932,0,en,6.997495,0,6.4
3933,3000000,en,4.337685,3076820,5.9
3934,2962051,en,3.636634,3011195,6.6
3935,0,en,15.492257,4069826,7.2
3936,3000000,af,2.504169,9879971,6.9
3937,3000000,en,10.757539,2807390,7.4
3938,0,en,1.580027,0,6.1
3939,2800000,en,15.754614,1826705,5.1
3940,3000000,ko,56.76349,14980005,8.0
3941,0,en,3.644872,0,6.5
3942,3000000,en,16.900433,748453,5.7
3943,3000000,es,1.569246,0,5.2
3944,3000000,en,4.682881,0,6.5
3945,0,en,1.128559,0,5.8
3946,3000000,en,12.68672,2357852,6.9
3947,0,en,3.750338,0,5.6
3948,0,en,2.857848,0,4.0
3949,3000000,en,20.95282,11947954,5.3
3950,0,en,0.18094,0,3.7
3951,0,en,1.75311,0,5.2
3952,2700000,de,3.120747,0,6.7
3953,0,en,0.384496,0,6.3
3954,0,en,2.504156,0,3.9
3955,3000000,en,0.431332,0,5.8
3956,3000000,en,11.882563,22000,5.7
3957,0,en,9.342465,0,6.1
3958,3000000,en,12.564554,3387000,4.9
3959,0,en,0.68822,0,3.0
3960,0,en,0.194848,0,0.0
3961,0,en,2.015525,0,5.4
3962,3000000,en,2.680629,0,5.2
3963,0,en,12.036888,0,5.3
3964,0,en,1.737032,0,2.9
3965,3000000,en,9.249229,0,5.8
3966,2500000,en,5.164423,3200000,7.1
3967,3,en,0.008263,0,0.0
3968,0,en,1.998826,0,4.8
3969,3000000,en,1.968679,0,4.6
3970,3000000,en,1.141463,0,2.8
3971,0,en,0.214704,0,6.0
3972,3200000,en,1.034844,0,6.1
3973,0,en,1.975941,0,6.3
3974,2900000,pt,5.928937,5596708,7.6
3975,2900000,en,3.370225,5000000,7.3
3976,0,en,5.485217,0,4.9
3977,0,en,0.18887,0,6.8
3978,3000000,en,3.077885,0,4.1
3979,3000000,en,1.781462,103735,6.6
3980,0,fr,4.952983,0,6.6
3981,2902660,en,1.35088,0,6.1
3982,0,en,0.687656,0,4.3
3983,8000000,en,6.39503,23563727,6.9
3984,2883848,en,39.30982,25000000,8.0
3985,2800000,en,9.070842,19170001,5.3
3986,2777000,en,67.417542,33754967,7.4
3987,2800000,en,36.444894,86273333,7.7
3988,2000000,en,15.351412,5364858,5.4
3989,0,en,2.436019,0,7.6
3990,0,en,0.93392,0,6.5
3991,2700000,en,11.35972,37799643,7.0
